be90624e 3e8a3d71 (-0.282000, 0.270000) :ff
be8d4fdf 3e8a3d71 (-0.276000, 0.270000) :ff
be8a3d70 3e8a3d71 (-0.270000, 0.270000) :ff
be872b02 3e8a3d71 (-0.264000, 0.270000) :ff
be841893 3e8a3d71 (-0.258000, 0.270000) :ff
be810625 3e8a3d71 (-0.252000, 0.270000) :ff
be7be76c 3e8a3d71 (-0.246000, 0.270000) :ff
be75c290 3e8a3d71 (-0.240000, 0.270000) :ff
be6f9db0 3e8a3d71 (-0.234000, 0.270000) :ff
be6978d4 3e8a3d71 (-0.228000, 0.270000) :ff
be6353f8 3e8a3d71 (-0.222000, 0.270000) :ff
be5d2f1c 3e8a3d71 (-0.216000, 0.270000) :ff
be570a3c 3e8a3d71 (-0.210000, 0.270000) :ff
be50e560 3e8a3d71 (-0.204000, 0.270000) :ff
be4ac084 3e8a3d71 (-0.198000, 0.270000) :ff
be449ba4 3e8a3d71 (-0.192000, 0.270000) :ff
be3e76c8 3e8a3d71 (-0.186000, 0.270000) :ff
be3851ec 3e8a3d71 (-0.180000, 0.270000) :ff
be322d10 3e8a3d71 (-0.174000, 0.270000) :ff
be2c0830 3e8a3d71 (-0.168000, 0.270000) :ff
be25e354 3e8a3d71 (-0.162000, 0.270000) :ff
be1fbe78 3e8a3d71 (-0.156000, 0.270000) :ff
be199998 3e8a3d71 (-0.150000, 0.270000) :ff
be1374bc 3e8a3d71 (-0.144000, 0.270000) :ff
be0d4fe0 3e8a3d71 (-0.138000, 0.270000) :ff
be072b00 3e8a3d71 (-0.132000, 0.270000) :ff
be010624 3e8a3d71 (-0.126000, 0.270000) :ff
bdf5c290 3e8a3d71 (-0.120000, 0.270000) :ff
bde978d8 3e8a3d71 (-0.114000, 0.270000) :ff
bddd2f18 3e8a3d71 (-0.108000, 0.270000) :ff
bdd0e560 3e8a3d71 (-0.102000, 0.270000) :ff
bdc49ba8 3e8a3d71 (-0.096000, 0.270000) :ff
bdb851e8 3e8a3d71 (-0.090000, 0.270000) :ff
bdac0830 3e8a3d71 (-0.084000, 0.270000) :ff
bd9fbe78 3e8a3d71 (-0.078000, 0.270000) :ff
bd9374b8 3e8a3d71 (-0.072000, 0.270000) :ff
bd872b00 3e8a3d71 (-0.066000, 0.270000) :ff
bd75c290 3e8a3d71 (-0.060000, 0.270000) :ff
bd5d2f20 3e8a3d71 (-0.054000, 0.270000) :ff
bd449ba0 3e8a3d71 (-0.048000, 0.270000) :ff
bd2c0830 3e8a3d71 (-0.042000, 0.270000) :ff
bd1374c0 3e8a3d71 (-0.036000, 0.270000) :ff
bcf5c280 3e8a3d71 (-0.030000, 0.270000) :ff
bcc49ba0 3e8a3d71 (-0.024000, 0.270000) :ff
bc9374c0 3e8a3d71 (-0.018000, 0.270000) :ff
bc449b80 3e8a3d71 (-0.012000, 0.270000) :ff
bbc49b80 3e8a3d71 (-0.006000, 0.270000) :ff
00000000 3e8a3d71 (0.000000, 0.270000) :ff
3bc49b80 3e8a3d71 (0.006000, 0.270000) :ff
3c449bc0 3e8a3d71 (0.012000, 0.270000) :ff
3c9374c0 3e8a3d71 (0.018000, 0.270000) :ff
3cc49ba0 3e8a3d71 (0.024000, 0.270000) :ff
3cf5c2a0 3e8a3d71 (0.030000, 0.270000) :ff
3d1374c0 3e8a3d71 (0.036000, 0.270000) :ff
3d2c0830 3e8a3d71 (0.042000, 0.270000) :ff
3d449ba0 3e8a3d71 (0.048000, 0.270000) :ff
3d5d2f20 3e8a3d71 (0.054000, 0.270000) :ff
3d75c290 3e8a3d71 (0.060000, 0.270000) :ff
3d872b00 3e8a3d71 (0.066000, 0.270000) :ff
3d9374c0 3e8a3d71 (0.072000, 0.270000) :ff
3d9fbe78 3e8a3d71 (0.078000, 0.270000) :ff
3dac0830 3e8a3d71 (0.084000, 0.270000) :ff
3db851f0 3e8a3d71 (0.090000, 0.270000) :ff
3dc49ba8 3e8a3d71 (0.096000, 0.270000) :ff
3dd0e560 3e8a3d71 (0.102000, 0.270000) :ff
3ddd2f18 3e8a3d71 (0.108000, 0.270000) :ff
3de978d8 3e8a3d71 (0.114000, 0.270000) :ff
3df5c290 3e8a3d71 (0.120000, 0.270000) :ff
3e010624 3e8a3d71 (0.126000, 0.270000) :ff
3e072b04 3e8a3d71 (0.132000, 0.270000) :ff
3e0d4fe0 3e8a3d71 (0.138000, 0.270000) :ff
3e1374bc 3e8a3d71 (0.144000, 0.270000) :ff
3e19999c 3e8a3d71 (0.150000, 0.270000) :ff
3e1fbe78 3e8a3d71 (0.156000, 0.270000) :ff
3e25e354 3e8a3d71 (0.162000, 0.270000) :ff
3e2c0830 3e8a3d71 (0.168000, 0.270000) :ff
3e322d10 3e8a3d71 (0.174000, 0.270000) :ff
3e3851ec 3e8a3d71 (0.180000, 0.270000) :ff
3e3e76c8 3e8a3d71 (0.186000, 0.270000) :ff
3e449ba8 3e8a3d71 (0.192000, 0.270000) :ff
3e4ac084 3e8a3d71 (0.198000, 0.270000) :ff
3e50e560 3e8a3d71 (0.204000, 0.270000) :ff
3e570a40 3e8a3d71 (0.210000, 0.270000) :ff
3e5d2f1c 3e8a3d71 (0.216000, 0.270000) :ff
3e6353f8 3e8a3d71 (0.222000, 0.270000) :ff
3e6978d4 3e8a3d71 (0.228000, 0.270000) :ff
3e6f9db4 3e8a3d71 (0.234000, 0.270000) :ff
3e75c290 3e8a3d71 (0.240000, 0.270000) :ff
3e7be76c 3e8a3d71 (0.246000, 0.270000) :ff
3e810624 3e8a3d71 (0.252000, 0.270000) :ff
3e841894 3e8a3d71 (0.258000, 0.270000) :ff
3e872b04 3e8a3d71 (0.264000, 0.270000) :ff
3e8a3d70 3e8a3d71 (0.270000, 0.270000) :ff
3e8d4fe0 3e8a3d71 (0.276000, 0.270000) :ff
3e906250 3e8a3d71 (0.282000, 0.270000) :ff
3e9374bc 3e8a3d71 (0.288000, 0.270000) :ff
3e96872c 3e8a3d71 (0.294000, 0.270000) :ff
3e999998 3e8a3d71 (0.300000, 0.270000) :ff
3e9cac08 3e8a3d71 (0.306000, 0.270000) :ff
3e9fbe78 3e8a3d71 (0.312000, 0.270000) :ff
3ea2d0e4 3e8a3d71 (0.318000, 0.270000) :ff
3ea5e354 3e8a3d71 (0.324000, 0.270000) :ff
3ea8f5c4 3e8a3d71 (0.330000, 0.270000) :ff
3eac0830 3e8a3d71 (0.336000, 0.270000) :ff
3eaf1aa0 3e8a3d71 (0.342000, 0.270000) :ff
3eb22d10 3e8a3d71 (0.348000, 0.270000) :ff
3eb53f7c 3e8a3d71 (0.354000, 0.270000) :ff
3eb851ec 3e8a3d71 (0.360000, 0.270000) :ff
3ebb645c 3e8a3d71 (0.366000, 0.270000) :ff
3ebe76c8 3e8a3d71 (0.372000, 0.270000) :52
3ec18938 3e8a3d71 (0.378000, 0.270000) :ff
3ec49ba8 3e8a3d71 (0.384000, 0.270000) :cd
3ec7ae14 3e8a3d71 (0.390000, 0.270000) :35
3ecac084 3e8a3d71 (0.396000, 0.270000) :17
3ecdd2f0 3e8a3d71 (0.402000, 0.270000) :c
3ed0e560 3e8a3d71 (0.408000, 0.270000) :b
bf9cac08 3e8d4fdf (-1.224000, 0.276000) :b
bf9be76c 3e8d4fdf (-1.218000, 0.276000) :b
bf9b22d1 3e8d4fdf (-1.212000, 0.276000) :b
bf9a5e35 3e8d4fdf (-1.206000, 0.276000) :d
bf99999a 3e8d4fdf (-1.200000, 0.276000) :e
bf98d4fe 3e8d4fdf (-1.194000, 0.276000) :f
bf981062 3e8d4fdf (-1.188000, 0.276000) :f
bf974bc7 3e8d4fdf (-1.182000, 0.276000) :11
bf96872b 3e8d4fdf (-1.176000, 0.276000) :13
bf95c290 3e8d4fdf (-1.170000, 0.276000) :28
bf94fdf4 3e8d4fdf (-1.164000, 0.276000) :20
bf943958 3e8d4fdf (-1.158000, 0.276000) :45
bf9374bc 3e8d4fdf (-1.152000, 0.276000) :d1
bf92b021 3e8d4fdf (-1.146000, 0.276000) :57
bf91eb85 3e8d4fdf (-1.140000, 0.276000) :1f
bf9126ea 3e8d4fdf (-1.134000, 0.276000) :1f
bf90624e 3e8d4fdf (-1.128000, 0.276000) :1b
bf8f9db2 3e8d4fdf (-1.122000, 0.276000) :2c
bf8ed916 3e8d4fdf (-1.116000, 0.276000) :21
bf8e147b 3e8d4fdf (-1.110000, 0.276000) :2a
bf8d4fdf 3e8d4fdf (-1.104000, 0.276000) :11
bf8c8b44 3e8d4fdf (-1.098000, 0.276000) :f
bf8bc6a8 3e8d4fdf (-1.092000, 0.276000) :f
bf8b020c 3e8d4fdf (-1.086000, 0.276000) :10
bf8a3d71 3e8d4fdf (-1.080000, 0.276000) :18
bf8978d5 3e8d4fdf (-1.074000, 0.276000) :17
bf88b439 3e8d4fdf (-1.068000, 0.276000) :12
bf87ef9e 3e8d4fdf (-1.062000, 0.276000) :11
bf872b02 3e8d4fdf (-1.056000, 0.276000) :12
bf866666 3e8d4fdf (-1.050000, 0.276000) :11
bf85a1cb 3e8d4fdf (-1.044000, 0.276000) :12
bf84dd2f 3e8d4fdf (-1.038000, 0.276000) :14
bf841894 3e8d4fdf (-1.032000, 0.276000) :17
bf8353f8 3e8d4fdf (-1.026000, 0.276000) :2d
bf828f5c 3e8d4fdf (-1.020000, 0.276000) :bd
bf81cac0 3e8d4fdf (-1.014000, 0.276000) :ff
bf810625 3e8d4fdf (-1.008000, 0.276000) :ff
bf804189 3e8d4fdf (-1.002000, 0.276000) :ff
bf7ef9db 3e8d4fdf (-0.996000, 0.276000) :ff
bf7d70a4 3e8d4fdf (-0.990000, 0.276000) :ff
bf7be76c 3e8d4fdf (-0.984000, 0.276000) :43
bf7a5e35 3e8d4fdf (-0.978000, 0.276000) :33
bf78d4fe 3e8d4fdf (-0.972000, 0.276000) :15
bf774bc7 3e8d4fdf (-0.966000, 0.276000) :12
bf75c290 3e8d4fdf (-0.960000, 0.276000) :13
bf743958 3e8d4fdf (-0.954000, 0.276000) :11
bf72b021 3e8d4fdf (-0.948000, 0.276000) :11
bf7126ea 3e8d4fdf (-0.942000, 0.276000) :11
bf6f9db2 3e8d4fdf (-0.936000, 0.276000) :13
bf6e147b 3e8d4fdf (-0.930000, 0.276000) :14
bf6c8b44 3e8d4fdf (-0.924000, 0.276000) :1e
bf6b020c 3e8d4fdf (-0.918000, 0.276000) :4c
bf6978d5 3e8d4fdf (-0.912000, 0.276000) :2c
bf67ef9e 3e8d4fdf (-0.906000, 0.276000) :1c
bf666666 3e8d4fdf (-0.900000, 0.276000) :11
bf64dd2f 3e8d4fdf (-0.894000, 0.276000) :d
bf6353f8 3e8d4fdf (-0.888000, 0.276000) :d
bf61cac0 3e8d4fdf (-0.882000, 0.276000) :d
bf604189 3e8d4fdf (-0.876000, 0.276000) :c
bf5eb852 3e8d4fdf (-0.870000, 0.276000) :d
bf5d2f1b 3e8d4fdf (-0.864000, 0.276000) :f
bf5ba5e3 3e8d4fdf (-0.858000, 0.276000) :c
bf5a1cac 3e8d4fdf (-0.852000, 0.276000) :b
bf589375 3e8d4fdf (-0.846000, 0.276000) :b
bf570a3e 3e8d4fdf (-0.840000, 0.276000) :b
bf47ae14 3e8d4fdf (-0.780000, 0.276000) :b
bf4624dd 3e8d4fdf (-0.774000, 0.276000) :b
bf449ba6 3e8d4fdf (-0.768000, 0.276000) :b
bf43126f 3e8d4fdf (-0.762000, 0.276000) :b
bf418937 3e8d4fdf (-0.756000, 0.276000) :c
bf400000 3e8d4fdf (-0.750000, 0.276000) :c
bf3e76c9 3e8d4fdf (-0.744000, 0.276000) :d
bf3ced91 3e8d4fdf (-0.738000, 0.276000) :f
bf3b645a 3e8d4fdf (-0.732000, 0.276000) :13
bf39db23 3e8d4fdf (-0.726000, 0.276000) :22
bf3851ec 3e8d4fdf (-0.720000, 0.276000) :27
bf36c8b4 3e8d4fdf (-0.714000, 0.276000) :21
bf353f7d 3e8d4fdf (-0.708000, 0.276000) :ff
bf33b646 3e8d4fdf (-0.702000, 0.276000) :ff
bf322d0e 3e8d4fdf (-0.696000, 0.276000) :ff
bf30a3d7 3e8d4fdf (-0.690000, 0.276000) :ff
bf2f1aa0 3e8d4fdf (-0.684000, 0.276000) :ff
bf2d9168 3e8d4fdf (-0.678000, 0.276000) :ff
bf2c0831 3e8d4fdf (-0.672000, 0.276000) :ff
bf2a7efa 3e8d4fdf (-0.666000, 0.276000) :ff
bf28f5c2 3e8d4fdf (-0.660000, 0.276000) :ff
bf276c8b 3e8d4fdf (-0.654000, 0.276000) :ff
bf25e354 3e8d4fdf (-0.648000, 0.276000) :ff
bf245a1d 3e8d4fdf (-0.642000, 0.276000) :ff
bf22d0e5 3e8d4fdf (-0.636000, 0.276000) :ff
bf2147ae 3e8d4fdf (-0.630000, 0.276000) :ff
bf1fbe77 3e8d4fdf (-0.624000, 0.276000) :ff
bf1e3540 3e8d4fdf (-0.618000, 0.276000) :ff
bf1cac08 3e8d4fdf (-0.612000, 0.276000) :ff
bf1b22d1 3e8d4fdf (-0.606000, 0.276000) :ff
bf19999a 3e8d4fdf (-0.600000, 0.276000) :ff
bf181062 3e8d4fdf (-0.594000, 0.276000) :ff
bf16872b 3e8d4fdf (-0.588000, 0.276000) :ff
bf14fdf4 3e8d4fdf (-0.582000, 0.276000) :ff
bf1374bc 3e8d4fdf (-0.576000, 0.276000) :ff
bf11eb85 3e8d4fdf (-0.570000, 0.276000) :ff
bf10624e 3e8d4fdf (-0.564000, 0.276000) :ff
bf0ed916 3e8d4fdf (-0.558000, 0.276000) :ff
bf0d4fdf 3e8d4fdf (-0.552000, 0.276000) :ff
bf0bc6a8 3e8d4fdf (-0.546000, 0.276000) :ff
bf0a3d70 3e8d4fdf (-0.540000, 0.276000) :ff
bf08b439 3e8d4fdf (-0.534000, 0.276000) :ff
bf072b02 3e8d4fdf (-0.528000, 0.276000) :ff
bf05a1cb 3e8d4fdf (-0.522000, 0.276000) :ff
bf041894 3e8d4fdf (-0.516000, 0.276000) :ff
bf028f5c 3e8d4fdf (-0.510000, 0.276000) :ff
bf010625 3e8d4fdf (-0.504000, 0.276000) :ff
befef9db 3e8d4fdf (-0.498000, 0.276000) :ff
befbe76c 3e8d4fdf (-0.492000, 0.276000) :ff
bef8d4fe 3e8d4fdf (-0.486000, 0.276000) :ff
bef5c28f 3e8d4fdf (-0.480000, 0.276000) :ff
bef2b021 3e8d4fdf (-0.474000, 0.276000) :ff
beef9db2 3e8d4fdf (-0.468000, 0.276000) :ff
beec8b44 3e8d4fdf (-0.462000, 0.276000) :ff
bee978d5 3e8d4fdf (-0.456000, 0.276000) :ff
bee66666 3e8d4fdf (-0.450000, 0.276000) :ff
bee353f8 3e8d4fdf (-0.444000, 0.276000) :ff
bee04189 3e8d4fdf (-0.438000, 0.276000) :ff
bedd2f1b 3e8d4fdf (-0.432000, 0.276000) :ff
beda1cac 3e8d4fdf (-0.426000, 0.276000) :ff
bed70a3d 3e8d4fdf (-0.420000, 0.276000) :ff
bed3f7cf 3e8d4fdf (-0.414000, 0.276000) :ff
bed0e560 3e8d4fdf (-0.408000, 0.276000) :ff
becdd2f2 3e8d4fdf (-0.402000, 0.276000) :ff
becac083 3e8d4fdf (-0.396000, 0.276000) :ff
bec7ae14 3e8d4fdf (-0.390000, 0.276000) :ff
bec49ba6 3e8d4fdf (-0.384000, 0.276000) :ff
bec18937 3e8d4fdf (-0.378000, 0.276000) :ff
bebe76c9 3e8d4fdf (-0.372000, 0.276000) :ff
bebb645a 3e8d4fdf (-0.366000, 0.276000) :ff
beb851eb 3e8d4fdf (-0.360000, 0.276000) :ff
beb53f7d 3e8d4fdf (-0.354000, 0.276000) :ff
beb22d0e 3e8d4fdf (-0.348000, 0.276000) :ff
beaf1aa0 3e8d4fdf (-0.342000, 0.276000) :ff
beac0831 3e8d4fdf (-0.336000, 0.276000) :ff
bea8f5c2 3e8d4fdf (-0.330000, 0.276000) :ff
bea5e354 3e8d4fdf (-0.324000, 0.276000) :ff
bea2d0e5 3e8d4fdf (-0.318000, 0.276000) :ff
be9fbe77 3e8d4fdf (-0.312000, 0.276000) :ff
be9cac08 3e8d4fdf (-0.306000, 0.276000) :ff
be999999 3e8d4fdf (-0.300000, 0.276000) :ff
be96872b 3e8d4fdf (-0.294000, 0.276000) :ff
be9374bc 3e8d4fdf (-0.288000, 0.276000) :ff
be90624e 3e8d4fdf (-0.282000, 0.276000) :ff
be8d4fdf 3e8d4fdf (-0.276000, 0.276000) :ff
be8a3d70 3e8d4fdf (-0.270000, 0.276000) :ff
be872b02 3e8d4fdf (-0.264000, 0.276000) :ff
be841893 3e8d4fdf (-0.258000, 0.276000) :ff
be810625 3e8d4fdf (-0.252000, 0.276000) :ff
be7be76c 3e8d4fdf (-0.246000, 0.276000) :ff
be75c290 3e8d4fdf (-0.240000, 0.276000) :ff
be6f9db0 3e8d4fdf (-0.234000, 0.276000) :ff
be6978d4 3e8d4fdf (-0.228000, 0.276000) :ff
be6353f8 3e8d4fdf (-0.222000, 0.276000) :ff
be5d2f1c 3e8d4fdf (-0.216000, 0.276000) :ff
be570a3c 3e8d4fdf (-0.210000, 0.276000) :ff
be50e560 3e8d4fdf (-0.204000, 0.276000) :ff
be4ac084 3e8d4fdf (-0.198000, 0.276000) :ff
be449ba4 3e8d4fdf (-0.192000, 0.276000) :ff
be3e76c8 3e8d4fdf (-0.186000, 0.276000) :ff
be3851ec 3e8d4fdf (-0.180000, 0.276000) :ff
be322d10 3e8d4fdf (-0.174000, 0.276000) :ff
be2c0830 3e8d4fdf (-0.168000, 0.276000) :ff
be25e354 3e8d4fdf (-0.162000, 0.276000) :ff
be1fbe78 3e8d4fdf (-0.156000, 0.276000) :ff
be199998 3e8d4fdf (-0.150000, 0.276000) :ff
be1374bc 3e8d4fdf (-0.144000, 0.276000) :ff
be0d4fe0 3e8d4fdf (-0.138000, 0.276000) :ff
be072b00 3e8d4fdf (-0.132000, 0.276000) :ff
be010624 3e8d4fdf (-0.126000, 0.276000) :ff
bdf5c290 3e8d4fdf (-0.120000, 0.276000) :ff
bde978d8 3e8d4fdf (-0.114000, 0.276000) :ff
bddd2f18 3e8d4fdf (-0.108000, 0.276000) :ff
bdd0e560 3e8d4fdf (-0.102000, 0.276000) :ff
bdc49ba8 3e8d4fdf (-0.096000, 0.276000) :ff
bdb851e8 3e8d4fdf (-0.090000, 0.276000) :ff
bdac0830 3e8d4fdf (-0.084000, 0.276000) :ff
bd9fbe78 3e8d4fdf (-0.078000, 0.276000) :ff
bd9374b8 3e8d4fdf (-0.072000, 0.276000) :ff
bd872b00 3e8d4fdf (-0.066000, 0.276000) :ff
bd75c290 3e8d4fdf (-0.060000, 0.276000) :ff
bd5d2f20 3e8d4fdf (-0.054000, 0.276000) :ff
bd449ba0 3e8d4fdf (-0.048000, 0.276000) :ff
bd2c0830 3e8d4fdf (-0.042000, 0.276000) :ff
bd1374c0 3e8d4fdf (-0.036000, 0.276000) :ff
bcf5c280 3e8d4fdf (-0.030000, 0.276000) :ff
bcc49ba0 3e8d4fdf (-0.024000, 0.276000) :ff
bc9374c0 3e8d4fdf (-0.018000, 0.276000) :ff
bc449b80 3e8d4fdf (-0.012000, 0.276000) :ff
bbc49b80 3e8d4fdf (-0.006000, 0.276000) :ff
00000000 3e8d4fdf (0.000000, 0.276000) :ff
3bc49b80 3e8d4fdf (0.006000, 0.276000) :ff
3c449bc0 3e8d4fdf (0.012000, 0.276000) :ff
3c9374c0 3e8d4fdf (0.018000, 0.276000) :ff
3cc49ba0 3e8d4fdf (0.024000, 0.276000) :ff
3cf5c2a0 3e8d4fdf (0.030000, 0.276000) :ff
3d1374c0 3e8d4fdf (0.036000, 0.276000) :ff
3d2c0830 3e8d4fdf (0.042000, 0.276000) :ff
3d449ba0 3e8d4fdf (0.048000, 0.276000) :ff
3d5d2f20 3e8d4fdf (0.054000, 0.276000) :ff
3d75c290 3e8d4fdf (0.060000, 0.276000) :ff
3d872b00 3e8d4fdf (0.066000, 0.276000) :ff
3d9374c0 3e8d4fdf (0.072000, 0.276000) :ff
3d9fbe78 3e8d4fdf (0.078000, 0.276000) :ff
3dac0830 3e8d4fdf (0.084000, 0.276000) :ff
3db851f0 3e8d4fdf (0.090000, 0.276000) :ff
3dc49ba8 3e8d4fdf (0.096000, 0.276000) :ff
3dd0e560 3e8d4fdf (0.102000, 0.276000) :ff
3ddd2f18 3e8d4fdf (0.108000, 0.276000) :ff
3de978d8 3e8d4fdf (0.114000, 0.276000) :ff
3df5c290 3e8d4fdf (0.120000, 0.276000) :ff
3e010624 3e8d4fdf (0.126000, 0.276000) :ff
3e072b04 3e8d4fdf (0.132000, 0.276000) :ff
3e0d4fe0 3e8d4fdf (0.138000, 0.276000) :ff
3e1374bc 3e8d4fdf (0.144000, 0.276000) :ff
3e19999c 3e8d4fdf (0.150000, 0.276000) :ff
3e1fbe78 3e8d4fdf (0.156000, 0.276000) :ff
3e25e354 3e8d4fdf (0.162000, 0.276000) :ff
3e2c0830 3e8d4fdf (0.168000, 0.276000) :ff
3e322d10 3e8d4fdf (0.174000, 0.276000) :ff
3e3851ec 3e8d4fdf (0.180000, 0.276000) :ff
3e3e76c8 3e8d4fdf (0.186000, 0.276000) :ff
3e449ba8 3e8d4fdf (0.192000, 0.276000) :ff
3e4ac084 3e8d4fdf (0.198000, 0.276000) :ff
3e50e560 3e8d4fdf (0.204000, 0.276000) :ff
3e570a40 3e8d4fdf (0.210000, 0.276000) :ff
3e5d2f1c 3e8d4fdf (0.216000, 0.276000) :ff
3e6353f8 3e8d4fdf (0.222000, 0.276000) :ff
3e6978d4 3e8d4fdf (0.228000, 0.276000) :ff
3e6f9db4 3e8d4fdf (0.234000, 0.276000) :ff
3e75c290 3e8d4fdf (0.240000, 0.276000) :ff
3e7be76c 3e8d4fdf (0.246000, 0.276000) :ff
3e810624 3e8d4fdf (0.252000, 0.276000) :ff
3e841894 3e8d4fdf (0.258000, 0.276000) :ff
3e872b04 3e8d4fdf (0.264000, 0.276000) :ff
3e8a3d70 3e8d4fdf (0.270000, 0.276000) :ff
3e8d4fe0 3e8d4fdf (0.276000, 0.276000) :ff
3e906250 3e8d4fdf (0.282000, 0.276000) :ff
3e9374bc 3e8d4fdf (0.288000, 0.276000) :ff
3e96872c 3e8d4fdf (0.294000, 0.276000) :ff
3e999998 3e8d4fdf (0.300000, 0.276000) :ff
3e9cac08 3e8d4fdf (0.306000, 0.276000) :ff
3e9fbe78 3e8d4fdf (0.312000, 0.276000) :ff
3ea2d0e4 3e8d4fdf (0.318000, 0.276000) :ff
3ea5e354 3e8d4fdf (0.324000, 0.276000) :ff
3ea8f5c4 3e8d4fdf (0.330000, 0.276000) :ff
3eac0830 3e8d4fdf (0.336000, 0.276000) :ff
3eaf1aa0 3e8d4fdf (0.342000, 0.276000) :ff
3eb22d10 3e8d4fdf (0.348000, 0.276000) :ff
3eb53f7c 3e8d4fdf (0.354000, 0.276000) :ff
3eb851ec 3e8d4fdf (0.360000, 0.276000) :ff
3ebb645c 3e8d4fdf (0.366000, 0.276000) :ff
3ebe76c8 3e8d4fdf (0.372000, 0.276000) :3b
3ec18938 3e8d4fdf (0.378000, 0.276000) :33
3ec49ba8 3e8d4fdf (0.384000, 0.276000) :1a
3ec7ae14 3e8d4fdf (0.390000, 0.276000) :2f
3ecac084 3e8d4fdf (0.396000, 0.276000) :45
3ecdd2f0 3e8d4fdf (0.402000, 0.276000) :c
3ed0e560 3e8d4fdf (0.408000, 0.276000) :b
bf9d70a4 3e90624e (-1.230000, 0.282000) :b
bf9cac08 3e90624e (-1.224000, 0.282000) :b
bf9be76c 3e90624e (-1.218000, 0.282000) :b
bf9b22d1 3e90624e (-1.212000, 0.282000) :b
bf9a5e35 3e90624e (-1.206000, 0.282000) :d
bf99999a 3e90624e (-1.200000, 0.282000) :e
bf98d4fe 3e90624e (-1.194000, 0.282000) :10
bf981062 3e90624e (-1.188000, 0.282000) :10
bf974bc7 3e90624e (-1.182000, 0.282000) :11
bf96872b 3e90624e (-1.176000, 0.282000) :13
bf95c290 3e90624e (-1.170000, 0.282000) :15
bf94fdf4 3e90624e (-1.164000, 0.282000) :24
bf943958 3e90624e (-1.158000, 0.282000) :4d
bf9374bc 3e90624e (-1.152000, 0.282000) :37
bf92b021 3e90624e (-1.146000, 0.282000) :52
bf91eb85 3e90624e (-1.140000, 0.282000) :3a
bf9126ea 3e90624e (-1.134000, 0.282000) :15
bf90624e 3e90624e (-1.128000, 0.282000) :18
bf8f9db2 3e90624e (-1.122000, 0.282000) :32
bf8ed916 3e90624e (-1.116000, 0.282000) :1a
bf8e147b 3e90624e (-1.110000, 0.282000) :18
bf8d4fdf 3e90624e (-1.104000, 0.282000) :10
bf8c8b44 3e90624e (-1.098000, 0.282000) :f
bf8bc6a8 3e90624e (-1.092000, 0.282000) :e
bf8b020c 3e90624e (-1.086000, 0.282000) :e
bf8a3d71 3e90624e (-1.080000, 0.282000) :1a
bf8978d5 3e90624e (-1.074000, 0.282000) :1f
bf88b439 3e90624e (-1.068000, 0.282000) :10
bf87ef9e 3e90624e (-1.062000, 0.282000) :f
bf872b02 3e90624e (-1.056000, 0.282000) :f
bf866666 3e90624e (-1.050000, 0.282000) :f
bf85a1cb 3e90624e (-1.044000, 0.282000) :11
bf84dd2f 3e90624e (-1.038000, 0.282000) :3c
bf841894 3e90624e (-1.032000, 0.282000) :27
bf8353f8 3e90624e (-1.026000, 0.282000) :2d
bf828f5c 3e90624e (-1.020000, 0.282000) :32
bf81cac0 3e90624e (-1.014000, 0.282000) :41
bf810625 3e90624e (-1.008000, 0.282000) :74
bf804189 3e90624e (-1.002000, 0.282000) :ca
bf7ef9db 3e90624e (-0.996000, 0.282000) :ff
bf7d70a4 3e90624e (-0.990000, 0.282000) :2d
bf7be76c 3e90624e (-0.984000, 0.282000) :20
bf7a5e35 3e90624e (-0.978000, 0.282000) :32
bf78d4fe 3e90624e (-0.972000, 0.282000) :14
bf774bc7 3e90624e (-0.966000, 0.282000) :11
bf75c290 3e90624e (-0.960000, 0.282000) :f
bf743958 3e90624e (-0.954000, 0.282000) :f
bf72b021 3e90624e (-0.948000, 0.282000) :10
bf7126ea 3e90624e (-0.942000, 0.282000) :11
bf6f9db2 3e90624e (-0.936000, 0.282000) :12
bf6e147b 3e90624e (-0.930000, 0.282000) :14
bf6c8b44 3e90624e (-0.924000, 0.282000) :16
bf6b020c 3e90624e (-0.918000, 0.282000) :26
bf6978d5 3e90624e (-0.912000, 0.282000) :15
bf67ef9e 3e90624e (-0.906000, 0.282000) :28
bf666666 3e90624e (-0.900000, 0.282000) :10
bf64dd2f 3e90624e (-0.894000, 0.282000) :d
bf6353f8 3e90624e (-0.888000, 0.282000) :c
bf61cac0 3e90624e (-0.882000, 0.282000) :c
bf604189 3e90624e (-0.876000, 0.282000) :c
bf5eb852 3e90624e (-0.870000, 0.282000) :b
bf5d2f1b 3e90624e (-0.864000, 0.282000) :b
bf5ba5e3 3e90624e (-0.858000, 0.282000) :b
bf449ba6 3e90624e (-0.768000, 0.282000) :b
bf43126f 3e90624e (-0.762000, 0.282000) :b
bf418937 3e90624e (-0.756000, 0.282000) :b
bf400000 3e90624e (-0.750000, 0.282000) :c
bf3e76c9 3e90624e (-0.744000, 0.282000) :d
bf3ced91 3e90624e (-0.738000, 0.282000) :11
bf3b645a 3e90624e (-0.732000, 0.282000) :25
bf39db23 3e90624e (-0.726000, 0.282000) :31
bf3851ec 3e90624e (-0.720000, 0.282000) :34
bf36c8b4 3e90624e (-0.714000, 0.282000) :3b
bf353f7d 3e90624e (-0.708000, 0.282000) :ff
bf33b646 3e90624e (-0.702000, 0.282000) :ff
bf322d0e 3e90624e (-0.696000, 0.282000) :ff
